station,valid,lon,lat,metar
CYOW,2021-01-01 00:00,-75.6692,45.3225,CYOW 010000Z 30006KT 15SM FEW030 BKN038 M06/M08 A3031 RMK SC1SC6 SC TR SLP271
CYOW,2021-01-01 01:00,-75.6692,45.3225,CYOW 010100Z 28006KT 15SM FEW030 BKN036 M03/M07 A3033 RMK SC1SC6 SLP279
CYOW,2021-01-01 02:00,-75.6692,45.3225,CYOW 010200Z 30004KT 15SM BKN031 M03/M07 A3036 RMK SC7 PRESRR SLP288
CYOW,2021-01-01 03:00,-75.6692,45.3225,CYOW 010300Z 28005KT 15SM OVC028 M03/M07 A3038 RMK SC8 SLP297
CYOW,2021-01-01 04:00,-75.6692,45.3225,CYOW 010400Z 27006KT 15SM OVC028 M03/M07 A3041 RMK SC8 SLP306
CYOW,2021-01-01 05:00,-75.6692,45.3225,CYOW 010500Z 25004KT 15SM SCT032 BKN080 M03/M07 A3043 RMK SC4AC1 AC TR SLP313
CYOW,2021-01-01 06:00,-75.6692,45.3225,CYOW 010600Z 32003KT 250V340 15SM FEW038 M04/M07 A3042 RMK SC2 SLP310
CYOW,2021-01-01 07:00,-75.6692,45.3225,CYOW 010700Z 23003KT 15SM BKN037 M04/M07 A3045 RMK SC7 SLP319
CYOW,2021-01-01 08:00,-75.6692,45.3225,CYOW 010800Z 18002KT 15SM OVC038 M04/M06 A3046 RMK SC8 SLP322
CYOW,2021-01-01 09:00,-75.6692,45.3225,CYOW 010900Z 20003KT 140V200 15SM OVC038 M04/M06 A3045 RMK SC8 SLP320
CYOW,2021-01-01 10:00,-75.6692,45.3225,CYOW 011000Z 17004KT 15SM OVC037 M03/M07 A3045 RMK SC8 SLP321
CYOW,2021-01-01 11:00,-75.6692,45.3225,CYOW 011100Z 16003KT 15SM OVC039 M03/M06 A3047 RMK SC8 SLP327
CYOW,2021-01-01 12:00,-75.6692,45.3225,CYOW 011200Z 15003KT 15SM OVC037 M04/M06 A3048 RMK SC8 SLP329
CYOW,2021-01-01 13:00,-75.6692,45.3225,CYOW 011300Z 13004KT 15SM OVC037 M03/M06 A3047 RMK SC8 SLP328
CYOW,2021-01-01 14:00,-75.6692,45.3225,CYOW 011400Z 12003KT 15SM BKN036 M03/M05 A3048 RMK SC7 SLP330
CYOW,2021-01-01 15:00,-75.6692,45.3225,CYOW 011500Z 10003KT 15SM BKN037 M02/M05 A3047 RMK SC7 PRESFR SLP328
CYOW,2021-01-01 16:00,-75.6692,45.3225,CYOW 011600Z 08004KT 15SM BKN038 M01/M05 A3045 RMK SC7 PRESFR SLP319
CYOW,2021-01-01 17:00,-75.6692,45.3225,CYOW 011700Z 16003KT 15SM OVC038 M01/M06 A3042 RMK SC8 SLP310
CYOW,2021-01-01 18:00,-75.6692,45.3225,CYOW 011800Z 15003KT 080V170 15SM OVC035 M00/M05 A3040 RMK SC8 SLP303
CYOW,2021-01-01 19:00,-75.6692,45.3225,CYOW 011900Z 10004KT 15SM OVC036 M00/M05 A3038 RMK SC8 SLP294
CYOW,2021-01-01 20:00,-75.6692,45.3225,CYOW 012000Z 09007KT 15SM BKN036 OVC230 M00/M05 A3034 RMK SC7CI1 SLP281
CYOW,2021-01-01 21:00,-75.6692,45.3225,CYOW 012100Z 10006KT 15SM BKN034 OVC230 M01/M05 A3030 RMK SC7CI1 SLP270
CYOW,2021-01-01 22:00,-75.6692,45.3225,CYOW 012200Z 10006KT 15SM BKN036 OVC230 M01/M05 A3028 RMK SC7CI1 SLP263
CYOW,2021-01-01 23:00,-75.6692,45.3225,CYOW 012300Z 08005KT 15SM SCT036 OVC140 M01/M05 A3027 RMK SC4AS4 SLP258
CYOW,2021-01-02 00:00,-75.6692,45.3225,CYOW 020000Z 07008KT 15SM OVC120 M02/M05 A3022 RMK AS8 PRESFR SLP242
CYOW,2021-01-02 01:00,-75.6692,45.3225,CYOW 020100Z 09009KT 15SM OVC110 M02/M06 A3016 RMK AS8 SLP222
CYOW,2021-01-02 02:00,-75.6692,45.3225,CYOW 020200Z 08010KT 15SM OVC085 M02/M06 A3013 RMK AS8 SLP212
CYOW,2021-01-02 02:16,-75.6692,45.3225,CYOW 020216Z 08011KT 15SM -SN OVC080 M02/M06 A3011 RMK AS8 PRESFR SLP205
CYOW,2021-01-02 03:00,-75.6692,45.3225,CYOW 020300Z 08015KT 15SM -SN OVC070 M02/M06 A3009 RMK AS8 SLP197
CYOW,2021-01-02 03:34,-75.6692,45.3225,CYOW 020334Z 09011KT 2 1/2SM -SN BKN018 OVC070 M02/M06 A3008 RMK SN1SC6AS1 SLP194
CYOW,2021-01-02 04:00,-75.6692,45.3225,CYOW 020400Z 07012KT 3/4SM R32/P6000FT/D R07/P6000FT/D -SN VV005 M03/M05 A3007 RMK SN8 SLP190
CYOW,2021-01-02 05:00,-75.6692,45.3225,CYOW 020500Z 07012KT 3/4SM R32/P6000FT/U R07/5500VP6000FT/U -SN OVC018 M04/M05 A3001 RMK SN7SC1 /S02/ PRESFR SLP171
CYOW,2021-01-02 05:31,-75.6692,45.3225,CYOW 020531Z 08014KT 1 1/4SM -SN DRSN OVC018 M04/M05 A2998 RMK SN5SC3 PRESFR SLP159
CYOW,2021-01-02 05:41,-75.6692,45.3225,CYOW 020541Z 07013G18KT 3/4SM R32/P6000FT/D R07/P6000FT/D -SN DRSN VV007 M04/M05 A2996 RMK SN8 PRESFR SLP154
CYOW,2021-01-02 06:00,-75.6692,45.3225,CYOW 020600Z CCA 07013G20KT 1SM R32/6000FT/U R07/6000FT/U -SN DRSN OVC020 M04/M05 A2995 RMK SN7SC1 SLP149
CYOW,2021-01-02 06:45,-75.6692,45.3225,CYOW 020645Z 08014KT 3/4SM R32/P6000FT/U R07/P6000FT/U -SN DRSN VV007 M04/M05 A2991 RMK SN8 SLP136
CYOW,2021-01-02 07:00,-75.6692,45.3225,CYOW 020700Z 07013G20KT 3/4SM R32/P6000FT/D R07/P6000FT/D -SN DRSN VV007 M04/M05 A2989 RMK SN8 /S01/ PRESFR SLP131
CYOW,2021-01-02 07:38,-75.6692,45.3225,CYOW 020738Z 07013G22KT 1SM R32/P6000FT/N R07/P6000FT/N -SN DRSN SCT005 OVC029 M04/M05 A2986 RMK SN3SF1NS4 VIS VRB 3/4-11/4 PRESFR SLP120
CYOW,2021-01-02 08:00,-75.6692,45.3225,CYOW 020800Z 07012G18KT 1SM R32/P6000FT/N R07/P6000FT/N -SN DRSN SCT005 OVC022 M04/M05 A2985 RMK SN4SF1NS4 SF TR SLP116
CYOW,2021-01-02 08:45,-75.6692,45.3225,CYOW 020845Z 05012KT 5/8SM R32/P6000FT/N R07/P6000FT/D -SN DRSN VV005 M04/M05 A2981 RMK SN8 SLP103
CYOW,2021-01-02 09:00,-75.6692,45.3225,CYOW 020900Z 05013KT 5/8SM R32/P6000FT/U R07/P6000FT/U -SN DRSN VV005 M05/M06 A2980 RMK SN8 /S02/ PRESFR SLP098
CYOW,2021-01-02 10:00,-75.6692,45.3225,CYOW 021000Z 05014G19KT 5/8SM R32/P6000FT/D R07/P6000FT/D -SN DRSN VV005 M05/M06 A2975 RMK SN8 /S04/ SLP082
CYOW,2021-01-02 10:24,-75.6692,45.3225,CYOW 021024Z 04016KT 1/2SM R32/P6000FT/D R07/P6000FT/D SN DRSN VV004 M05/M06 A2975 RMK SN8 SLP082
CYOW,2021-01-02 11:00,-75.6692,45.3225,CYOW 021100Z 04014KT 1/2SM R32/6000FT/N R07/5500VP6000FT/N SN VV005 M04/M05 A2976 RMK SN8 /S05/ SLP085
CYOW,2021-01-02 11:19,-75.6692,45.3225,CYOW 021119Z 03012KT 5/8SM R32/P6000FT/N R07/5500VP6000FT/D -SN VV005 M04/M05 A2977 RMK SN8 SLP088
CYOW,2021-01-02 12:00,-75.6692,45.3225,CYOW 021200Z 01010KT 1 1/2SM R32/5500VP6000FT/U R07/5500VP6000FT/U -SN OVC006 M04/M05 A2977 RMK SN5SC3 /S07/ SLP089
CYOW,2021-01-02 13:00,-75.6692,45.3225,CYOW 021300Z 34011KT 3SM -SN BKN009 OVC030 M04/M05 A2980 RMK SC5SC3 PRESRR SLP098
CYOW,2021-01-02 13:35,-75.6692,45.3225,CYOW 021335Z 33011KT 15SM FEW009 BKN028 BKN140 M04/M05 A2983 RMK SC2SC4AC1 SLP109
CYOW,2021-01-02 14:00,-75.6692,45.3225,CYOW 021400Z 34011KT 15SM SCT019 BKN027 M03/M06 A2984 RMK SC3SC4 SLP113
CYOW,2021-01-02 15:00,-75.6692,45.3225,CYOW 021500Z 32007KT 15SM SCT025 M03/M06 A2987 RMK SC3 SLP122
CYOW,2021-01-02 16:00,-75.6692,45.3225,CYOW 021600Z 31008KT 15SM BKN031 M02/M05 A2989 RMK SC5 SLP131
CYOW,2021-01-02 17:00,-75.6692,45.3225,CYOW 021700Z 27005KT 15SM FEW025 M02/M06 A2990 RMK SC1 SC TR SLP133
CYOW,2021-01-02 18:00,-75.6692,45.3225,CYOW 021800Z 29009KT 15SM FEW026 M01/M06 A2992 RMK SC1 SC TR SLP139
CYOW,2021-01-02 19:00,-75.6692,45.3225,CYOW 021900Z 28010G16KT 15SM SCT020 M01/M05 A2996 RMK SC3 SLP152
CYOW,2021-01-02 20:00,-75.6692,45.3225,CYOW 022000Z 28011KT 15SM FEW020 FEW070 M01/M05 A3000 RMK SC1AC1 SC TR AC TR PRESRR SLP166
CYOW,2021-01-02 21:00,-75.6692,45.3225,CYOW 022100Z 29007KT 15SM BKN022 M01/M05 A3003 RMK SC6 SLP178
CYOW,2021-01-02 22:00,-75.6692,45.3225,CYOW 022200Z 25006KT 15SM BKN026 M02/M05 A3005 RMK SC7 SLP185
CYOW,2021-01-02 23:00,-75.6692,45.3225,CYOW 022300Z 26005KT 15SM BKN026 M02/M05 A3008 RMK SC7 SLP195
CYOW,2021-01-03 00:00,-75.6692,45.3225,CYOW 030000Z 29005KT 15SM BKN026 M03/M06 A3010 RMK SC7 SLP200
CYOW,2021-01-03 01:00,-75.6692,45.3225,CYOW 030100Z 31006KT 15SM BKN024 M02/M06 A3012 RMK SC7 SLP208
CYOW,2021-01-03 02:00,-75.6692,45.3225,CYOW 030200Z 32004KT 15SM BKN023 M02/M06 A3013 RMK SC7 SLP210
CYOW,2021-01-03 03:00,-75.6692,45.3225,CYOW 030300Z 19002KT 15SM BKN024 M03/M05 A3014 RMK SC7 SLP215
CYOW,2021-01-03 04:00,-75.6692,45.3225,CYOW 030400Z VRB02KT 15SM BKN025 M04/M06 A3014 RMK SC7 SLP214
CYOW,2021-01-03 05:00,-75.6692,45.3225,CYOW 030500Z 11004KT 15SM BKN025 M05/M06 A3014 RMK SC7 SLP213
CYOW,2021-01-03 06:00,-75.6692,45.3225,CYOW 030600Z 12004KT 15SM SCT025 M06/M07 A3012 RMK SC3 SLP208
CYOW,2021-01-03 07:00,-75.6692,45.3225,CYOW 030700Z 14005KT 15SM BKN026 M05/M07 A3014 RMK SC7 SLP213
